dataset,set,child_id,time_seek,range_onset,range_offset,annotation duration (ms),full annotation path,full recording path,split
solomon,eaf_2021/EC,C02,0,18975000,18990000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_18975000_18990000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,4845000,4860000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_4845000_4860000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,1950000,1965000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_1950000_1965000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,11850000,11865000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_11850000_11865000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,7410000,7425000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_7410000_7425000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,27330000,27345000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_27330000_27345000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,5400000,5415000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_5400000_5415000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2023/LJB,C02,0,7320000,7380000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2023/LJB/converted/1_CW2_CH2_AJ01_AJ14_190609_7320000_7380000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,22080000,22095000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_22080000_22095000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,27330000,27345000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_27330000_27345000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,11850000,11865000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_11850000_11865000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,9165000,9180000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_9165000_9180000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,35445000,35460000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_35445000_35460000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,5940000,5955000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_5940000_5955000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,29655000,29670000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_29655000_29670000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,38850000,38865000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_38850000_38865000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,4845000,4860000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_4845000_4860000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,10230000,10245000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_10230000_10245000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2023/LJB,C02,0,36600000,36660000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2023/LJB/converted/1_CW2_CH2_AJ01_AJ14_190609_36600000_36660000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,21045000,21060000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_21045000_21060000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2023/LJB,C02,0,14640000,14700000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2023/LJB/converted/1_CW2_CH2_AJ01_AJ14_190609_14640000_14700000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,28740000,28755000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_28740000_28755000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,28635000,28650000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_28635000_28650000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,38310000,38325000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_38310000_38325000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,14565000,14580000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_14565000_14580000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,32445000,32460000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_32445000_32460000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,21045000,21060000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_21045000_21060000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,31455000,31470000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_31455000_31470000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2023/LJB,C02,0,29280000,29340000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2023/LJB/converted/1_CW2_CH2_AJ01_AJ14_190609_29280000_29340000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,15345000,15360000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_15345000_15360000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,25470000,25485000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_25470000_25485000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,7410000,7425000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_7410000_7425000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,22080000,22095000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_22080000_22095000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,11415000,11430000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_11415000_11430000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,21045000,21060000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_21045000_21060000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,28635000,28650000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_28635000_28650000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,34020000,34035000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_34020000_34035000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,35145000,35160000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_35145000_35160000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,10230000,10245000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_10230000_10245000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2023/LJB,C02,0,54900000,54960000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2023/LJB/converted/1_CW2_CH2_AJ01_AJ14_190609_54900000_54960000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,11850000,11865000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_11850000_11865000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,15345000,15360000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_15345000_15360000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,28740000,28755000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_28740000_28755000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,27315000,27330000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_27315000_27330000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,14565000,14580000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_14565000_14580000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,18975000,18990000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_18975000_18990000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,35445000,35460000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_35445000_35460000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,19785000,19800000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_19785000_19800000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,12090000,12105000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_12090000_12105000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2023/LJB,C02,0,0,60000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2023/LJB/converted/1_CW2_CH2_AJ01_AJ14_190609_0_60000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,38310000,38325000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_38310000_38325000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,16740000,16755000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_16740000_16755000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,25470000,25485000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_25470000_25485000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,13890000,13905000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_13890000_13905000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,14745000,14760000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_14745000_14760000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2023/LJB,C02,0,18300000,18360000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2023/LJB/converted/1_CW2_CH2_AJ01_AJ14_190609_18300000_18360000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,5175000,5190000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_5175000_5190000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,38310000,38325000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_38310000_38325000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,15345000,15360000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_15345000_15360000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,4845000,4860000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_4845000_4860000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,9165000,9180000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_9165000_9180000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2023/LJB,C02,0,40260000,40320000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2023/LJB/converted/1_CW2_CH2_AJ01_AJ14_190609_40260000_40320000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,5175000,5190000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_5175000_5190000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,10230000,10245000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_10230000_10245000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,7410000,7425000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_7410000_7425000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,9165000,9180000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_9165000_9180000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,4725000,4740000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_4725000_4740000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/JC,C02,0,35445000,35460000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/JC/converted/1_CW2_CH2_AJ01_AJ14_190609_35445000_35460000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2023/LJB,C02,0,10980000,11040000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2023/LJB/converted/1_CW2_CH2_AJ01_AJ14_190609_10980000_11040000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2023/LJB,C02,0,21960000,22020000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2023/LJB/converted/1_CW2_CH2_AJ01_AJ14_190609_21960000_22020000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,4725000,4740000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_4725000_4740000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,30690000,30705000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_30690000_30705000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,35145000,35160000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_35145000_35160000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/MA,C02,0,13890000,13905000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/MA/converted/1_CW2_CH2_AJ01_AJ14_190609_13890000_13905000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
solomon,eaf_2021/EC,C02,0,19785000,19800000,15000,/scratch1/data/laac_data/datasets/solomon/annotations/eaf_2021/EC/converted/1_CW2_CH2_AJ01_AJ14_190609_19785000_19800000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ01_AJ14_190609.wav,train
israel-natovich,eaf_och_2024/PB,7143,5874411,5934411,5969882,35471,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/PB/converted/7143a_5934411_5969882.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/7143a.wav,train
israel-natovich,eaf_2023,7143,0,7050275,7079511,29236,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/7143a_7050275_7079511.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/7143a.wav,train
israel-natovich,eaf_och_2024/PB,7143,3296554,3356554,3386582,30028,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/PB/converted/7143b_3356554_3386582.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/7143b.wav,train
israel-natovich,eaf_2023,7143,0,2520217,2549516,29299,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/7143b_2520217_2549516.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/7143b.wav,train
israel-natovich,eaf_2023,7143,0,2637144,2668512,31368,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/7143b_2637144_2668512.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/7143b.wav,train
israel-natovich,eaf_2023,7143,0,2278282,2309163,30881,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/7143b_2278282_2309163.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/7143b.wav,train
israel-natovich,eaf_och_2024/PB,7143,6209859,6269859,6299385,29526,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/PB/converted/7143a_6269859_6299385.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/7143a.wav,train
israel-natovich,eaf_och_2024/PB,7143,7438118,7498118,7527991,29873,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/PB/converted/7143b_7498118_7527991.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/7143b.wav,train
israel-natovich,eaf_och_2024/PB,7143,1163019,1223019,1257273,34254,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/PB/converted/7143a_1223019_1257273.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/7143a.wav,train
israel-natovich,eaf_och_2024/PB,7143,7203493,7263493,7289799,26306,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/PB/converted/7143a_7263493_7289799.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/7143a.wav,train
israel-natovich,eaf_2023,7143,0,5909009,5938464,29455,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/7143a_5909009_5938464.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/7143a.wav,train
israel-natovich,eaf_2023,7143,0,5489324,5519404,30080,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/7143a_5489324_5519404.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/7143a.wav,train
israel-natovich,eaf_och_2024/PB,7143,5396012,5456012,5489856,33844,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/PB/converted/7143a_5456012_5489856.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/7143a.wav,train
israel-natovich,eaf_och_2024/PB,7143,2968961,3028961,3057124,28163,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/PB/converted/7143b_3028961_3057124.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/7143b.wav,train
